temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density_categorical,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
280.29,0.0,0.0,90,7,low,0,0,0,0,0,0,0,1,0,0,0,0
278.12,0.0,0.0,48,23,low,0,0,0,0,0,0,0,1,0,0,0,0
284.263,0.0,0.0,68,15,high,0,0,0,0,0,0,0,1,0,0,0,0
297.26,0.0,0.0,92,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
260.15,0.0,0.0,90,8,high,0,0,0,0,0,0,0,1,0,0,0,0
286.23,0.0,0.0,20,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
276.55,0.0,0.0,1,20,low,0,0,0,0,0,0,0,1,0,0,0,0
292.53,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
256.9,0.0,0.0,1,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.35,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
287.58,0.0,0.0,8,11,high,0,0,0,0,0,0,0,1,0,0,0,0
263.91,0.0,0.0,90,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
286.15,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
285.59,0.0,0.0,20,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
300.61,0.0,0.0,1,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
269.35,0.0,0.0,1,13,high,0,0,0,0,0,0,0,1,0,0,0,0
288.15,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
286.75,0.0,0.0,75,9,high,0,0,0,0,0,0,0,1,0,0,0,0
284.54,0.0,0.0,90,23,low,0,0,0,0,0,0,0,1,0,0,0,0
286.0,0.0,0.0,1,8,high,0,0,0,0,0,0,0,1,0,0,0,0
275.65,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
298.62,0.0,0.0,75,17,high,0,0,0,0,0,0,0,1,0,0,0,0
276.12,0.35,0.0,64,9,medium,0,0,0,0,0,0,0,1,0,0,0,0
294.96,0.0,0.0,40,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
285.34,0.0,0.0,75,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
270.95,0.0,0.0,75,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.28,0.76,0.0,20,16,high,0,0,0,0,0,0,0,1,0,0,0,0
257.93,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
287.98,0.0,0.0,0,5,medium,0,0,0,0,0,0,0,1,0,0,0,0
303.69,0.0,0.0,0,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
268.55,0.0,0.0,1,23,low,0,0,0,0,0,0,0,1,0,0,0,0
295.65,0.0,0.0,75,8,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.22,2.49,0.0,90,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
296.032,0.0,0.0,0,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.85,2.41,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
264.15,0.0,0.0,40,6,high,0,0,0,0,0,0,0,1,0,0,0,0
283.09,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
272.19,0.0,0.0,90,6,high,0,0,0,0,0,0,0,1,0,0,0,0
271.93,0.0,0.0,1,16,medium,0,0,0,0,0,0,0,1,0,0,0,0
257.28,0.0,0.0,64,12,high,0,0,0,0,0,0,0,1,0,0,0,0
284.88,0.0,0.0,40,6,low,0,0,0,0,0,0,0,1,0,0,0,0
288.32,0.25,0.0,80,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
287.464,0.0,0.0,0,16,medium,0,0,0,0,0,0,0,1,0,0,0,0
285.82,0.0,0.0,48,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
299.09,0.0,0.0,1,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
289.55,0.0,0.0,1,9,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.5,0.0,0.0,1,23,low,0,0,0,0,0,0,0,1,0,0,0,0
268.52,0.0,0.0,90,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.27,0.76,0.0,56,14,high,0,0,0,0,0,0,0,1,0,0,0,0
272.93,0.0,0.0,1,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
296.44,0.0,0.0,0,12,high,0,0,0,0,0,0,0,1,0,0,0,0
290.01,0.0,0.0,90,11,high,0,0,0,0,0,0,0,1,0,0,0,0
277.98,0.53,0.0,44,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
290.22,0.0,0.0,40,13,high,0,0,0,0,0,0,0,1,0,0,0,0
290.36,0.0,0.0,20,15,high,0,0,0,0,0,0,0,1,0,0,0,0
292.17,0.0,0.0,0,9,high,0,0,0,0,0,0,0,1,0,0,0,0
276.29,0.0,0.0,90,5,low,0,0,0,0,0,0,0,1,0,0,0,0
261.99,0.0,0.0,20,13,high,0,0,0,0,0,0,0,1,0,0,0,0
256.54,0.0,0.0,75,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
293.55,0.0,0.0,40,15,high,0,0,0,0,0,0,0,1,0,0,0,0
273.72,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
275.14,0.0,0.0,40,14,high,0,0,0,0,0,0,0,1,0,0,0,0
295.15,0.0,0.0,75,10,high,0,0,0,0,0,0,0,1,0,0,0,0
265.81,0.0,0.0,1,12,high,0,0,0,0,0,0,0,1,0,0,0,0
289.64,3.28,0.0,75,22,low,0,0,0,0,0,0,0,1,0,0,0,0
254.9,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
287.44,0.0,0.0,75,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
282.02,0.0,0.0,1,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.15,0.0,0.0,90,15,high,0,0,0,0,0,0,0,1,0,0,0,0
285.08,0.0,0.0,90,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
286.77,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
275.08,0.0,0.0,90,21,low,0,0,0,0,0,0,0,1,0,0,0,0
279.79,0.0,0.0,90,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.46,0.0,0.0,40,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
293.85,0.57,0.0,36,9,high,0,0,0,0,0,0,0,1,0,0,0,0
279.82,0.0,0.0,100,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
287.72,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
279.65,0.0,0.0,90,11,high,0,0,0,0,0,0,0,1,0,0,0,0
291.72,0.0,0.0,90,18,high,0,0,0,0,0,0,0,1,0,0,0,0
265.59,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
295.09,0.0,0.0,80,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
295.0,6.1,0.0,90,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
274.22,0.0,0.0,90,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
296.36,0.0,0.0,1,0,low,0,0,0,0,0,0,0,1,0,0,0,0
283.2,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
269.69,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
285.29,1.02,0.0,90,20,low,0,0,0,0,0,0,0,1,0,0,0,0
288.37,0.0,0.0,5,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
274.39,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.52,0.0,0.0,40,18,high,0,0,0,0,0,0,0,1,0,0,0,0
258.22,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
286.66,0.25,0.0,90,21,low,0,0,0,0,0,0,0,1,0,0,0,0
280.15,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.58,0.0,0.0,75,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.49,0.51,0.0,75,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
269.02,0.0,0.0,1,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
255.22,0.0,0.0,1,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
260.74,0.0,0.0,99,18,high,0,0,0,0,0,0,0,1,0,0,0,0
273.51,0.0,0.0,90,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
270.94,0.0,0.0,75,11,high,0,0,0,0,0,0,0,1,0,0,0,0
279.01,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
270.82,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
266.9,0.0,0.0,77,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
274.65,0.0,0.0,90,8,low,0,0,0,0,0,0,0,1,0,0,0,0
296.54,1.8,0.0,40,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
276.61,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
298.03,0.25,0.0,40,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
283.82,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
255.09,0.0,0.0,1,19,low,0,0,0,0,0,0,0,1,0,0,0,0
273.35,0.0,0.0,90,11,high,0,0,0,0,0,0,0,1,0,0,0,0
274.86,0.0,0.0,75,13,high,0,0,0,0,0,0,0,1,0,0,0,0
274.82,0.0,0.0,90,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
270.8,0.0,0.0,90,5,low,0,0,0,0,0,0,0,1,0,0,0,0
272.08,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
301.79,0.0,0.0,20,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
260.59,0.0,0.0,1,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.84,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
293.11,2.91,0.0,90,6,high,0,0,0,0,0,0,0,1,0,0,0,0
292.22,0.0,0.0,75,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
279.15,0.0,0.0,1,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.4,0.0,0.0,1,6,high,0,0,0,0,0,0,0,1,0,0,0,0
263.9,0.0,0.0,1,6,high,0,0,0,0,0,0,0,1,0,0,0,0
267.15,0.0,0.0,20,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
263.8,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.01,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
273.82,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
266.67,0.0,0.0,1,10,high,0,0,0,0,0,0,0,1,0,0,0,0
297.61,12.7,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.98,0.0,0.0,90,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
276.3,0.0,0.0,90,5,low,0,0,0,0,0,0,0,1,0,0,0,0
301.13,0.0,0.0,88,17,high,0,0,0,0,0,0,0,1,0,0,0,0
286.975,0.0,0.0,8,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
266.49,0.0,0.0,1,6,high,0,0,0,0,0,0,0,1,0,0,0,0
275.08,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
284.03,0.0,0.0,0,9,high,0,0,0,0,0,0,0,1,0,0,0,0
274.62,0.0,0.0,75,10,high,0,0,0,0,0,0,0,1,0,0,0,0
285.6,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
282.35,0.0,0.0,40,18,high,0,0,0,0,0,0,0,1,0,0,0,0
269.63,0.0,0.0,0,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
253.39,0.0,0.0,5,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
262.72,0.0,0.0,5,13,high,0,0,0,0,0,0,0,1,0,0,0,0
269.84,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
290.16,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.86,0.0,0.0,40,21,low,0,0,0,0,0,0,0,1,0,0,0,0
286.29,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
267.15,0.0,0.0,1,21,low,0,0,0,0,0,0,0,1,0,0,0,0
282.38,0.0,0.0,1,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
301.2,0.0,0.0,40,14,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.43,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
295.62,0.0,0.0,75,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
296.79,0.0,0.0,8,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
283.55,0.0,0.0,90,8,high,0,0,0,0,0,0,0,1,0,0,0,0
259.37,0.0,0.0,90,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
271.65,0.0,0.0,90,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
283.29,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
277.23,0.0,0.0,1,22,medium,0,0,0,0,0,0,0,1,0,0,0,0
286.25,0.0,0.0,0,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
284.21,0.0,0.0,1,12,high,0,0,0,0,0,0,0,1,0,0,0,0
254.15,0.0,0.0,5,22,low,0,0,0,0,0,0,0,1,0,0,0,0
250.15,0.0,0.0,90,16,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.37,0.0,0.0,0,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
259.37,0.0,0.0,64,15,high,0,0,0,0,0,0,0,1,0,0,0,0
251.69,0.0,0.0,20,19,low,0,0,0,0,0,0,0,1,0,0,0,0
272.0,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
262.15,0.0,0.0,1,15,high,0,0,0,0,0,0,0,1,0,0,0,0
296.3,0.0,0.0,48,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
287.12,0.0,0.0,90,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
274.35,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
266.08,0.0,0.0,90,12,medium,0,0,0,0,0,0,0,1,0,0,0,0
253.23,0.0,0.0,5,20,low,0,0,0,0,0,0,0,1,0,0,0,0
277.08,0.0,0.0,75,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
256.64,0.0,0.0,1,22,medium,0,0,0,0,0,0,0,1,0,0,0,0
289.56,0.0,0.0,20,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
272.57,0.0,0.0,1,15,high,0,0,0,0,0,0,0,1,0,0,0,0
296.77,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
264.61,0.0,0.0,90,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.48,0.0,0.0,1,12,high,0,0,0,0,0,0,0,1,0,0,0,0
270.75,0.0,0.0,90,15,medium,0,0,0,0,0,0,0,1,0,0,0,0
272.296,0.0,0.0,12,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.8,0.0,0.0,20,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
304.53,0.0,0.0,20,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
265.05,0.0,0.0,90,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
248.86,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
299.95,0.0,0.0,20,13,high,0,0,0,0,0,0,0,1,0,0,0,0
252.42,0.0,0.0,1,8,low,0,0,0,0,0,0,0,1,0,0,0,0
272.58,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
264.48,0.0,0.0,90,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
273.613,0.0,0.0,0,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
303.15,0.0,0.0,75,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
257.59,0.0,0.0,40,10,high,0,0,0,0,0,0,0,1,0,0,0,0
283.13,0.0,0.0,5,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.65,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
275.85,0.0,0.0,90,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
293.08,0.0,0.0,1,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
302.04,0.25,0.0,12,18,high,0,0,0,0,0,0,0,1,0,0,0,0
293.98,0.0,0.0,90,19,low,0,0,0,0,0,0,0,1,0,0,0,0
264.82,0.0,0.0,75,20,low,0,0,0,0,0,0,0,1,0,0,0,0
281.62,0.0,0.0,20,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
276.01,0.0,0.0,75,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.38,0.0,0.0,90,8,high,0,0,0,0,0,0,0,1,0,0,0,0
302.1,1.78,0.0,40,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
295.93,0.0,0.0,1,9,medium,0,0,0,0,0,0,0,1,0,0,0,0
259.49,0.0,0.0,0,20,low,0,0,0,0,0,0,0,1,0,0,0,0
288.75,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.08,0.0,0.0,75,16,medium,0,0,0,0,0,0,0,1,0,0,0,0
282.737,0.0,0.0,0,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
266.32,0.0,0.0,1,22,medium,0,0,0,0,0,0,0,1,0,0,0,0
260.39,0.0,0.0,90,7,low,0,0,0,0,0,0,0,1,0,0,0,0
255.38,0.0,0.0,1,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
297.68,0.0,0.0,75,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
265.14,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.34,0.0,0.0,12,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.22,0.0,0.0,90,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.61,0.0,0.0,5,12,high,0,0,0,0,0,0,0,1,0,0,0,0
286.89,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.13,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
274.4,0.0,0.0,1,18,high,0,0,0,0,0,0,0,1,0,0,0,0
290.72,0.0,0.0,90,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
299.59,0.0,0.0,75,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
287.4,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
281.9,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
294.9,0.0,0.0,1,15,high,0,0,0,0,0,0,0,1,0,0,0,0
284.23,0.25,0.0,92,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
255.18,0.0,0.0,64,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
299.8,0.0,0.0,40,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
273.75,0.0,0.0,75,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
272.95,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
250.65,0.0,0.0,1,11,low,0,0,0,0,0,0,0,1,0,0,0,0
255.08,0.0,0.0,64,12,high,0,0,0,0,0,0,0,1,0,0,0,0
264.62,0.0,0.0,90,8,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.95,0.0,0.0,0,22,low,0,0,0,0,0,0,0,1,0,0,0,0
292.08,0.0,0.0,75,12,high,0,0,0,0,0,0,0,1,0,0,0,0
260.53,0.0,0.0,1,13,high,0,0,0,0,0,0,0,1,0,0,0,0
260.96,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
289.51,0.0,0.0,90,7,low,0,0,0,0,0,0,0,1,0,0,0,0
295.2,0.0,0.0,90,5,medium,0,0,0,0,0,0,0,1,0,0,0,0
259.28,0.0,0.0,90,12,medium,0,0,0,0,0,0,0,1,0,0,0,0
288.53,0.0,0.0,90,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
274.49,0.0,0.0,1,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.28,0.0,0.0,40,13,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.34,0.0,0.0,90,15,medium,0,0,0,0,0,0,0,1,0,0,0,0
280.913,0.0,0.0,0,8,medium,0,0,0,0,0,0,0,1,0,0,0,0
288.15,0.0,0.0,75,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
286.107,0.0,0.0,56,23,low,0,0,0,0,0,0,0,1,0,0,0,0
264.41,0.0,0.0,90,18,high,0,0,0,0,0,0,0,1,0,0,0,0
269.35,0.0,0.0,90,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
276.58,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
263.91,0.0,0.0,5,8,high,0,0,0,0,0,0,0,1,0,0,0,0
294.88,0.0,0.0,40,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
269.57,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
268.02,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
284.4,0.0,0.0,76,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
293.68,0.0,0.0,75,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.56,0.0,0.0,90,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
257.54,0.0,0.0,20,9,medium,0,0,0,0,0,0,0,1,0,0,0,0
266.76,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
287.18,0.0,0.0,0,6,very high,0,0,0,0,0,0,0,1,0,0,0,0
270.36,0.0,0.0,1,8,low,0,0,0,0,0,0,0,1,0,0,0,0
296.37,0.0,0.0,40,14,high,0,0,0,0,0,0,0,1,0,0,0,0
288.31,0.0,0.0,1,6,high,0,0,0,0,0,0,0,1,0,0,0,0
289.93,0.0,0.0,40,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.54,0.25,0.0,92,13,high,0,0,0,0,0,0,0,1,0,0,0,0
276.69,0.0,0.0,90,20,low,0,0,0,0,0,0,0,1,0,0,0,0
289.23,0.0,0.0,40,0,low,0,0,0,0,0,0,0,1,0,0,0,0
291.74,2.16,0.0,48,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
287.47,0.0,0.0,40,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
281.28,0.0,0.0,1,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
266.94,0.0,0.0,1,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
267.32,0.0,0.0,64,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.88,0.0,0.0,90,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
276.526,0.0,0.0,0,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
273.61,0.0,0.0,64,20,low,0,0,0,0,0,0,0,1,0,0,0,0
274.96,0.0,0.0,90,6,high,0,0,0,0,0,0,0,1,0,0,0,0
285.15,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
265.35,0.0,0.0,75,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.653,0.0,0.0,64,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.61,0.0,0.0,1,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
268.96,0.0,0.0,1,17,high,0,0,0,0,0,0,0,1,0,0,0,0
248.08,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.36,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
256.15,0.0,0.0,1,22,medium,0,0,0,0,0,0,0,1,0,0,0,0
272.6,0.0,0.0,90,7,high,0,0,0,0,0,0,0,1,0,0,0,0
280.47,0.0,0.0,20,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
301.06,0.0,0.0,80,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.85,0.0,0.0,40,17,high,0,0,0,0,0,0,0,1,0,0,0,0
287.58,0.0,0.0,40,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
245.62,0.0,0.0,1,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.41,0.0,0.0,20,10,high,0,0,0,0,0,0,0,1,0,0,0,0
297.75,0.0,0.0,75,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
293.62,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
259.77,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
267.41,0.0,0.0,90,22,medium,0,0,0,0,0,0,0,1,0,0,0,0
296.37,0.0,0.0,20,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
301.62,0.0,0.0,75,15,medium,0,0,0,0,0,0,0,1,0,0,0,0
276.41,0.0,0.0,75,14,high,0,0,0,0,0,0,0,1,0,0,0,0
301.85,0.0,0.0,75,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
297.48,0.0,0.0,1,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
292.07,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
297.77,0.0,0.0,1,16,high,0,0,0,0,0,0,0,1,0,0,0,0
272.87,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
258.83,0.0,0.0,90,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
274.21,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
278.976,0.0,0.0,100,6,high,0,0,0,0,0,0,0,1,0,0,0,0
275.87,0.0,0.0,90,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
271.1,0.0,0.0,100,21,low,0,0,0,0,0,0,0,1,0,0,0,0
276.61,0.0,0.0,40,8,low,0,0,0,0,0,0,0,1,0,0,0,0
272.77,0.0,0.0,40,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
281.95,0.0,0.0,90,18,high,0,0,0,0,0,0,0,1,0,0,0,0
275.74,0.0,0.0,1,15,high,0,0,0,0,0,0,0,1,0,0,0,0
273.72,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
262.63,0.0,0.0,1,22,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.49,0.25,0.0,75,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
299.82,0.0,0.0,75,17,high,0,0,0,0,0,0,0,1,0,0,0,0
297.94,0.0,0.0,5,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
253.53,0.0,0.0,64,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
277.01,0.0,0.0,1,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
281.4,0.0,0.0,75,12,high,0,0,0,0,0,0,0,1,0,0,0,0
301.21,0.0,0.0,8,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
296.28,0.0,0.0,40,6,high,0,0,0,0,0,0,0,1,0,0,0,0
261.27,0.0,0.0,64,14,medium,0,0,0,0,0,0,0,1,0,0,0,0
288.87,0.0,0.0,1,7,low,0,0,0,0,0,0,0,1,0,0,0,0
285.68,0.0,0.0,90,8,low,0,0,0,0,0,0,0,1,0,0,0,0
285.43,0.0,0.0,75,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.2,0.0,0.0,75,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
