holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical
None,299.88,0.0,0.0,20,Clouds,few clouds,8/15/2018 20:00,3133,medium
None,255.03,0.0,0.0,1,Clear,sky is clear,12/13/2016 1:00,495,very low
None,284.95,0.0,0.0,75,Clouds,broken clouds,10/9/2017 15:00,5740,high
None,274.92,0.0,0.0,40,Clouds,scattered clouds,4/16/2013 23:00,1108,very low
None,268.76,0.0,0.0,1,Clear,sky is clear,11/24/2012 12:00,4312,medium
None,282.4,0.0,0.0,75,Clouds,broken clouds,5/7/2017 5:00,578,very low
None,282.62,0.51,0.0,92,Drizzle,heavy intensity drizzle,10/15/2013 18:00,4833,high
None,297.72,0.0,0.0,1,Thunderstorm,thunderstorm with light rain,7/12/2018 6:00,5702,high
None,294.36,0.0,0.0,75,Rain,light rain,7/10/2016 4:00,541,very low
None,259.58,0.0,0.0,40,Snow,light snow,2/4/2018 1:00,986,very low
None,299.68,0.0,0.0,40,Clouds,scattered clouds,8/6/2018 15:00,5395,high
None,261.72,0.0,0.0,90,Clouds,overcast clouds,1/2/2018 14:00,4698,high
None,288.71,7.77,0.0,92,Rain,heavy intensity rain,6/14/2014 21:00,2549,low
None,281.05,0.0,0.0,90,Rain,light rain,10/26/2012 0:00,665,very low
None,298.22,0.0,0.0,90,Rain,light rain,6/17/2017 18:00,4210,medium
None,281.01,0.0,0.0,90,Mist,mist,4/19/2017 17:00,6192,very high
None,286.74,0.88,0.0,90,Rain,light rain,4/21/2014 5:00,2609,low
None,262.42,0.0,0.0,90,Snow,light snow,12/10/2016 21:00,2494,low
None,278.64,0.0,0.0,40,Clouds,scattered clouds,12/7/2012 11:00,5404,high
None,261.15,0.0,0.0,90,Clouds,overcast clouds,2/10/2016 20:00,2911,low
None,296.69,0.0,0.0,40,Clouds,scattered clouds,6/6/2017 21:00,2798,low
None,296.84,0.0,0.0,40,Clouds,scattered clouds,7/22/2014 9:00,5263,high
None,294.67,0.0,0.0,75,Clouds,broken clouds,9/7/2016 21:00,2056,low
None,294.18,0.0,0.0,92,Rain,light rain,6/15/2016 9:00,5013,high
None,250.91,0.0,0.0,100,Clouds,overcast clouds,2/1/2013 4:00,638,very low
None,299.75,0.0,0.0,76,Clouds,broken clouds,8/11/2016 16:00,6048,very high
None,277.21,0.0,0.0,1,Clear,sky is clear,9/30/2015 4:00,947,very low
None,270.6,0.0,0.0,1,Clear,sky is clear,3/28/2014 23:00,1661,low
None,253.0,0.0,0.0,5,Clear,sky is clear,2/6/2018 10:00,4290,medium
None,282.63,0.25,0.0,1,Fog,fog,6/8/2014 3:00,414,very low
None,284.29,0.0,0.0,1,Clear,sky is clear,4/14/2016 1:00,398,very low
None,262.01,0.0,0.0,90,Mist,mist,12/16/2016 16:00,4251,medium
None,275.65,0.0,0.0,90,Snow,light snow,3/27/2016 6:00,737,very low
None,281.96,0.0,0.0,40,Clouds,scattered clouds,5/18/2017 22:00,2864,low
None,298.29,0.0,0.0,5,Clear,sky is clear,5/16/2018 11:00,5110,high
None,247.84,0.0,0.0,1,Clear,sky is clear,1/7/2014 1:00,272,very low
None,278.94,0.0,0.0,1,Clear,sky is clear,12/5/2015 12:00,5264,high
None,289.78,0.0,0.0,40,Clouds,scattered clouds,6/2/2014 23:00,1009,very low
None,299.68,0.0,0.0,20,Clouds,few clouds,6/6/2017 19:00,3485,medium
None,280.04,0.0,0.0,75,Clouds,broken clouds,4/18/2014 23:00,1924,low
None,288.39,0.0,0.0,1,Clear,sky is clear,8/12/2015 4:00,863,very low
None,258.55,0.0,0.0,1,Clear,sky is clear,3/14/2017 8:00,6007,very high
None,268.4,0.0,0.0,75,Clouds,broken clouds,2/24/2017 20:00,2900,low
None,297.0,0.0,0.0,40,Clouds,scattered clouds,6/20/2018 13:00,4941,high
None,266.98,0.0,0.0,90,Clouds,overcast clouds,11/24/2012 10:00,3178,medium
None,262.61,0.0,0.0,5,Clear,sky is clear,2/10/2018 16:00,4841,high
None,276.35,0.0,0.0,90,Haze,haze,3/24/2017 2:00,313,very low
None,286.22,0.0,0.0,20,Clouds,few clouds,10/1/2016 0:00,1195,very low
None,278.94,0.0,0.0,90,Drizzle,light intensity drizzle,3/25/2016 21:00,2913,medium
None,297.55,0.0,0.0,5,Clear,sky is clear,9/14/2017 22:00,2106,low
None,271.55,0.0,0.0,20,Clouds,few clouds,10/31/2017 20:00,2925,medium
None,289.62,0.0,0.0,90,Mist,mist,10/24/2012 17:00,5855,very high
None,277.57,0.0,0.0,75,Clouds,broken clouds,4/12/2018 10:00,4743,high
None,264.65,0.0,0.0,90,Mist,mist,3/13/2017 4:00,800,very low
None,287.39,0.0,0.0,0,Clear,Sky is Clear,6/3/2014 4:00,840,very low
None,292.94,0.0,0.0,0,Clear,Sky is Clear,6/29/2013 5:00,877,very low
None,290.77,0.0,0.0,1,Mist,mist,7/6/2016 2:00,288,very low
None,274.59,0.0,0.0,1,Clear,sky is clear,12/20/2015 10:00,4497,high
None,283.88,0.0,0.0,75,Clouds,broken clouds,11/10/2015 22:00,3119,medium
None,291.43,0.0,0.0,1,Clear,sky is clear,4/14/2016 21:00,3059,medium
None,276.45,0.0,0.0,90,Clouds,overcast clouds,11/4/2012 11:00,3765,medium
None,277.22,0.0,0.0,90,Rain,moderate rain,3/23/2017 16:00,6821,very high
None,274.08,0.38,0.0,64,Snow,light snow,12/2/2013 20:00,2217,low
None,292.88,0.0,0.0,75,Mist,mist,8/6/2018 9:00,4694,high
None,274.22,0.0,0.0,1,Clear,sky is clear,11/8/2017 12:00,4585,high
None,293.98,0.0,0.0,75,Clouds,broken clouds,8/4/2014 1:00,479,very low
None,288.43,0.0,0.0,75,Clouds,broken clouds,4/20/2014 23:00,1132,very low
None,276.1,0.0,0.0,90,Clouds,overcast clouds,11/4/2012 10:00,3527,medium
None,273.43,0.0,0.0,90,Clouds,overcast clouds,4/16/2013 8:00,6373,very high
None,293.4,0.0,0.0,1,Clear,sky is clear,9/21/2015 22:00,2244,low
None,277.91,0.0,0.0,90,Clouds,overcast clouds,3/25/2017 21:00,2782,low
None,261.94,0.0,0.0,1,Clear,sky is clear,1/28/2018 23:00,877,very low
None,290.71,0.0,0.0,80,Clouds,broken clouds,8/12/2013 3:00,372,very low
None,281.28,0.25,0.0,1,Mist,mist,5/12/2016 6:00,6061,very high
None,276.06,0.0,0.0,90,Mist,mist,12/3/2012 19:00,3076,medium
None,297.61,0.0,0.0,20,Clouds,few clouds,6/20/2016 15:00,5597,high
None,290.8,0.0,0.0,75,Clouds,broken clouds,5/21/2014 15:00,5791,high
None,269.72,0.0,0.0,1,Clear,sky is clear,3/2/2017 18:00,5022,high
None,296.47,0.0,0.0,88,Rain,light rain,8/11/2016 21:00,3055,medium
None,262.23,0.0,0.0,40,Clouds,scattered clouds,12/11/2012 14:00,4890,high
None,295.37,0.0,0.0,1,Clear,sky is clear,7/15/2015 23:00,1243,very low
None,255.85,0.0,0.0,20,Clouds,few clouds,12/26/2012 10:00,3708,medium
None,276.46,0.0,0.0,90,Rain,light rain,11/15/2016 7:00,5697,high
None,275.21,0.0,0.0,40,Clouds,scattered clouds,1/8/2018 15:00,5406,high
None,295.78,0.0,0.0,0,Clear,Sky is Clear,7/13/2016 23:00,1209,very low
None,275.25,0.0,0.0,64,Clouds,broken clouds,11/9/2013 21:00,2600,low
None,276.793,0.0,0.0,64,Clouds,broken clouds,1/18/2014 7:00,1822,low
None,279.72,0.0,0.0,75,Clouds,broken clouds,4/19/2014 0:00,1246,very low
None,295.49,0.0,0.0,24,Clouds,few clouds,9/24/2016 16:00,4536,high
None,263.79,0.0,0.0,90,Clouds,overcast clouds,3/1/2016 10:00,4554,high
None,259.65,0.0,0.0,1,Clear,sky is clear,12/12/2017 6:00,5981,very high
None,299.5,0.0,0.0,75,Clouds,broken clouds,7/22/2014 13:00,5192,high
None,292.32,4.89,0.0,90,Rain,heavy intensity rain,6/1/2014 6:00,843,very low
None,294.17,0.0,0.0,1,Clear,sky is clear,8/26/2016 18:00,4310,medium
None,279.15,0.0,0.0,1,Clear,sky is clear,4/25/2018 10:00,4524,high
None,273.61,0.0,0.0,90,Snow,snow,4/23/2013 19:00,3181,medium
None,286.89,0.0,0.0,1,Clear,sky is clear,9/14/2016 21:00,2317,low
None,298.08,0.0,0.0,75,Clouds,broken clouds,9/23/2017 10:00,4394,high
None,257.95,0.0,0.0,90,Haze,haze,1/12/2017 7:00,5839,very high
None,269.25,0.0,0.0,90,Haze,haze,12/19/2012 13:00,5084,high
None,253.23,0.0,0.0,5,Clear,sky is clear,12/25/2017 20:00,2875,low
None,271.02,0.0,0.0,1,Clear,sky is clear,3/12/2018 2:00,228,very low
None,291.94,0.0,0.0,90,Rain,moderate rain,8/26/2017 15:00,4338,medium
None,287.28,0.0,0.0,40,Clouds,scattered clouds,6/3/2018 4:00,419,very low
None,267.22,0.0,0.0,90,Snow,light snow,1/15/2016 6:00,5394,high
None,266.08,0.0,0.0,90,Haze,haze,12/5/2017 6:00,3657,medium
None,283.29,0.0,0.0,90,Rain,moderate rain,11/17/2015 10:00,4247,medium
None,256.61,0.0,0.0,90,Haze,haze,12/29/2017 15:00,4767,high
None,281.48,0.0,0.0,40,Clouds,scattered clouds,5/2/2017 23:00,1315,very low
None,283.4,0.0,0.0,90,Haze,haze,4/13/2017 15:00,5914,very high
None,290.03,0.0,0.0,0,Clear,Sky is Clear,8/5/2016 23:00,2497,low
None,284.61,0.0,0.0,1,Clear,sky is clear,5/18/2014 2:00,614,very low
None,278.83,0.0,0.0,20,Clouds,few clouds,3/30/2014 9:00,2727,low
None,261.72,0.0,0.0,90,Snow,light snow,12/8/2013 15:00,3344,medium
None,295.66,0.0,0.0,8,Clear,sky is clear,6/28/2013 0:00,792,very low
None,291.12,0.0,0.0,100,Clouds,overcast clouds,9/22/2016 16:00,6597,very high
None,288.72,0.0,0.0,90,Clouds,overcast clouds,10/23/2012 16:00,6094,very high
None,274.23,0.0,0.0,64,Clouds,broken clouds,12/1/2013 15:00,4490,high
None,292.37,0.0,0.0,1,Mist,mist,8/17/2018 2:00,363,very low
None,274.22,0.0,0.0,1,Clear,sky is clear,1/26/2018 6:00,5179,high
None,270.88,0.0,0.0,90,Snow,light snow,4/15/2018 12:00,2037,low
None,288.07,0.25,0.0,90,Mist,mist,9/19/2018 10:00,4266,medium
None,293.81,0.0,0.0,1,Clear,sky is clear,8/14/2015 4:00,835,very low
None,270.29,0.0,0.0,90,Mist,mist,11/7/2013 8:00,6010,very high
None,289.64,0.0,0.0,100,Rain,heavy intensity rain,10/17/2016 18:00,4048,medium
None,285.01,0.0,0.0,90,Clouds,overcast clouds,10/6/2015 2:00,268,very low
None,295.22,0.0,0.0,40,Rain,moderate rain,7/13/2018 11:00,4740,high
None,299.3,0.0,0.0,1,Clear,sky is clear,7/24/2015 21:00,1688,low
None,261.21,0.0,0.0,20,Clouds,few clouds,2/9/2018 16:00,6347,very high
None,293.79,0.0,0.0,90,Rain,proximity shower rain,6/9/2018 16:00,3940,medium
None,284.34,0.0,0.0,1,Clear,sky is clear,8/16/2013 2:00,396,very low
None,284.15,0.0,0.0,90,Clouds,overcast clouds,4/10/2017 2:00,353,very low
None,294.08,0.0,0.0,75,Clouds,broken clouds,8/18/2017 20:00,3214,medium
None,271.15,0.0,0.0,90,Snow,heavy snow,3/6/2013 16:00,6720,very high
None,287.6,0.0,0.0,90,Rain,moderate rain,8/19/2015 21:00,2621,low
None,289.99,0.0,0.0,0,Clear,Sky is Clear,8/24/2013 1:00,792,very low
None,266.15,0.0,0.0,1,Mist,mist,12/10/2017 21:00,2069,low
None,295.93,0.0,0.0,1,Clear,sky is clear,5/26/2018 9:00,3360,medium
None,254.49,0.0,0.0,1,Clear,sky is clear,1/7/2017 1:00,685,very low
None,271.62,0.0,0.0,90,Snow,light snow,2/24/2017 0:00,696,very low
None,273.71,0.0,0.0,90,Haze,haze,1/17/2017 13:00,4521,high
None,254.917,0.0,0.0,0,Clear,Sky is Clear,12/13/2016 18:00,4165,medium
None,264.65,0.0,0.0,75,Mist,mist,12/15/2012 7:00,1616,low
None,272.68,0.0,0.0,90,Clouds,overcast clouds,11/11/2017 9:00,4305,medium
None,287.45,0.0,0.0,1,Mist,mist,7/9/2016 6:00,1474,low
None,277.18,0.0,0.0,90,Clouds,overcast clouds,11/7/2012 19:00,2927,medium
None,291.29,0.0,0.0,1,Clear,sky is clear,7/22/2018 4:00,355,very low
None,298.07,0.0,0.0,75,Clouds,broken clouds,7/21/2014 0:00,773,very low
None,298.13,0.0,0.0,40,Clouds,scattered clouds,7/20/2015 16:00,6247,very high
None,275.87,0.0,0.0,90,Mist,mist,1/21/2017 13:00,6249,very high
None,279.68,0.0,0.0,90,Rain,moderate rain,10/29/2015 10:00,4518,high
None,287.53,0.0,0.0,0,Clear,Sky is Clear,10/7/2013 19:00,3452,medium
None,289.58,0.0,0.0,90,Mist,mist,9/18/2013 4:00,850,very low
None,267.08,0.0,0.0,1,Clear,sky is clear,3/7/2018 0:00,591,very low
None,268.22,0.0,0.0,90,Snow,light snow,12/21/2017 16:00,6551,very high
None,276.02,0.0,0.0,90,Fog,fog,12/6/2015 5:00,446,very low
None,277.33,0.0,0.0,90,Snow,heavy snow,5/2/2013 8:00,5857,very high
None,261.28,0.0,0.0,64,Snow,snow,12/25/2013 3:00,164,very low
None,276.793,0.0,0.0,64,Clouds,broken clouds,1/23/2014 8:00,4958,high
None,256.94,0.0,0.0,75,Haze,haze,2/5/2016 7:00,6390,very high
None,286.15,0.0,0.0,75,Mist,mist,10/6/2017 21:00,2904,low
None,284.311,0.0,0.0,92,Rain,light rain,10/29/2016 15:00,3779,medium
None,275.09,0.0,0.0,90,Drizzle,heavy intensity drizzle,11/18/2016 14:00,4694,high
None,270.08,0.0,0.0,90,Mist,mist,3/1/2017 7:00,3683,medium
None,268.94,0.0,0.0,90,Fog,fog,2/1/2016 5:00,2862,low
None,302.06,0.0,0.0,1,Rain,light rain,8/3/2014 16:00,4427,high
None,256.76,0.0,0.0,40,Snow,light snow,12/28/2017 0:00,732,very low
None,289.07,0.0,0.0,90,Mist,mist,9/19/2018 19:00,3460,medium
None,281.134,0.0,0.0,24,Clouds,few clouds,10/7/2016 16:00,6143,very high
None,286.84,0.0,0.0,1,Clear,sky is clear,10/23/2017 12:00,4802,high
None,293.58,2.54,0.0,90,Rain,moderate rain,5/25/2016 10:00,4506,high
None,281.22,0.0,0.0,90,Haze,haze,11/18/2015 16:00,6341,very high
None,296.61,0.0,0.0,1,Clear,sky is clear,5/27/2018 9:00,2660,low
None,276.36,0.0,0.0,90,Clouds,overcast clouds,12/18/2017 18:00,4434,high
None,297.42,0.0,0.0,1,Clear,sky is clear,6/17/2017 11:00,4438,high
None,284.223,0.0,0.0,20,Rain,light rain,10/18/2016 3:00,431,very low
None,273.62,0.0,0.0,90,Mist,mist,12/25/2016 9:00,1330,very low
None,294.14,0.0,0.0,5,Haze,haze,8/7/2017 11:00,4505,high
None,260.61,0.0,0.0,1,Clear,sky is clear,2/13/2016 17:00,3832,medium
None,261.26,0.0,0.0,1,Clear,sky is clear,1/16/2013 4:00,792,very low
None,288.57,0.0,0.0,1,Clear,sky is clear,6/2/2016 22:00,3268,medium
None,276.27,0.0,0.0,90,Mist,mist,3/24/2017 10:00,4747,high
None,254.58,0.0,0.0,1,Clear,sky is clear,12/26/2012 6:00,3922,medium
None,293.73,0.0,0.0,1,Clear,sky is clear,7/25/2016 8:00,5206,high
None,272.95,0.0,0.0,40,Mist,mist,11/26/2016 21:00,2367,low
None,293.87,0.0,0.0,80,Clouds,broken clouds,9/4/2013 22:00,2027,low
None,288.28,0.0,0.0,90,Clouds,overcast clouds,6/2/2018 7:00,1928,low
None,299.98,0.0,0.0,20,Clouds,few clouds,8/3/2016 10:00,4120,medium
None,267.81,0.0,0.0,1,Clear,sky is clear,11/19/2017 10:00,4460,high
None,272.15,0.0,0.0,90,Mist,mist,1/17/2017 9:00,4778,high
None,250.9,0.0,0.0,20,Clouds,few clouds,2/28/2014 5:00,2501,low
None,283.31,0.0,0.0,90,Mist,mist,5/22/2013 22:00,1412,very low
None,268.22,0.0,0.0,1,Clear,sky is clear,3/14/2017 12:00,4724,high
None,271.8,0.0,0.0,90,Mist,mist,3/31/2018 0:00,963,very low
None,277.62,0.0,0.0,90,Clouds,overcast clouds,3/31/2017 2:00,339,very low
None,292.45,0.0,0.0,40,Clouds,scattered clouds,6/26/2016 7:00,1241,very low
None,266.75,0.0,0.0,1,Mist,mist,2/14/2018 2:00,283,very low
None,289.3,0.0,0.0,20,Clouds,few clouds,6/30/2016 2:00,313,very low
None,274.04,0.0,0.0,40,Clouds,scattered clouds,12/14/2012 13:00,5407,high
None,277.01,0.0,0.0,90,Clouds,overcast clouds,1/27/2016 20:00,2726,low
None,271.14,0.0,0.0,90,Fog,fog,3/28/2016 5:00,2584,low
None,262.78,0.0,0.0,5,Clear,sky is clear,2/1/2017 19:00,3306,medium
None,266.55,0.0,0.0,75,Clouds,broken clouds,2/9/2017 23:00,1158,very low
None,293.74,0.0,0.0,24,Clouds,few clouds,7/13/2013 7:00,1840,low
None,282.15,0.0,0.0,1,Rain,moderate rain,3/13/2016 5:00,469,very low
None,290.43,0.0,0.0,1,Fog,fog,8/18/2018 3:00,448,very low
None,296.22,0.0,0.0,0,Clear,Sky is Clear,7/5/2013 10:00,3716,medium
None,301.42,0.0,0.0,75,Clouds,broken clouds,6/15/2017 16:00,6239,very high
None,279.94,0.7,0.0,90,Rain,light rain,4/12/2014 8:00,3178,medium
None,298.63,0.0,0.0,1,Clear,sky is clear,7/31/2015 12:00,5710,high
None,304.72,0.0,0.0,75,Thunderstorm,proximity thunderstorm,6/17/2018 16:00,4404,high
None,286.46,0.51,0.0,90,Mist,mist,4/24/2016 16:00,4461,high
None,290.88,0.0,0.0,1,Clear,sky is clear,11/3/2016 15:00,5604,high
None,291.3,0.0,0.0,75,Clouds,broken clouds,5/25/2013 19:00,3019,medium
None,284.37,0.0,0.0,90,Clouds,overcast clouds,5/27/2013 6:00,857,very low
None,278.68,0.0,0.0,90,Mist,mist,3/26/2017 16:00,4396,high
None,266.38,0.0,0.0,75,Clouds,broken clouds,3/15/2014 5:00,656,very low
None,275.52,0.0,0.0,90,Rain,light rain,1/21/2017 12:00,5264,high
None,271.22,0.0,0.0,40,Clouds,scattered clouds,2/2/2016 9:00,5097,high
None,267.95,0.0,0.0,75,Clouds,broken clouds,12/8/2017 2:00,319,very low
None,272.92,0.0,0.0,1,Clear,sky is clear,12/5/2012 13:00,4967,high
None,284.87,0.0,0.0,1,Clear,sky is clear,10/19/2015 4:00,893,very low
None,293.52,0.0,0.0,12,Clouds,few clouds,7/13/2014 21:00,2723,low
None,299.001,0.0,0.0,68,Clouds,broken clouds,8/9/2016 10:00,4107,medium
None,296.29,0.0,0.0,40,Clouds,scattered clouds,8/23/2017 15:00,5871,very high
None,298.08,0.0,0.0,1,Clear,sky is clear,6/13/2018 14:00,5227,high
None,267.95,0.0,0.0,5,Clear,sky is clear,3/1/2016 13:00,5062,high
None,292.86,0.25,0.0,90,Rain,light rain,9/20/2015 17:00,4054,medium
None,287.48,0.0,0.0,40,Clouds,scattered clouds,9/28/2013 18:00,4021,medium
None,278.98,0.0,0.0,1,Clear,sky is clear,12/4/2012 23:00,2544,low
None,249.0,0.0,0.0,1,Haze,haze,1/5/2018 9:00,4704,high
None,300.15,0.0,0.0,1,Clear,sky is clear,7/3/2013 14:00,6038,very high
None,286.36,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,5/19/2013 9:00,2802,low
None,279.0,0.0,0.0,90,Rain,moderate rain,3/31/2016 12:00,5020,high
None,267.87,0.0,0.0,1,Clear,sky is clear,3/14/2018 5:00,2785,low
None,272.49,0.0,0.0,90,Mist,mist,12/22/2015 12:00,5349,high
None,300.26,0.0,0.0,75,Clouds,broken clouds,7/27/2015 11:00,4462,high
None,269.52,0.0,0.0,75,Snow,light snow,2/26/2017 2:00,602,very low
None,273.93,0.0,0.0,90,Drizzle,drizzle,1/11/2013 21:00,2511,low
None,293.22,0.0,0.0,1,Clear,sky is clear,5/1/2018 3:00,370,very low
None,255.46,0.0,0.0,1,Clear,sky is clear,1/1/2018 15:00,3410,medium
None,287.23,0.0,0.0,90,Rain,light rain,9/26/2017 0:00,553,very low
None,293.95,0.0,0.0,1,Clear,sky is clear,10/20/2017 20:00,3287,medium
None,271.0,0.0,0.0,1,Haze,haze,4/9/2018 10:00,4149,medium
None,274.28,0.0,0.0,90,Mist,mist,12/24/2016 17:00,3331,medium
None,294.353,0.0,0.0,0,Clear,Sky is Clear,9/8/2013 13:00,4028,medium
None,284.28,0.0,0.0,20,Clouds,few clouds,9/9/2017 7:00,2218,low
None,270.47,0.0,0.0,6,Clear,sky is clear,11/30/2012 3:00,381,very low
None,287.29,0.0,0.0,1,Fog,fog,8/15/2017 6:00,5806,high
None,275.36,0.0,0.0,1,Clear,sky is clear,5/2/2016 6:00,5639,high
None,262.69,0.0,0.0,5,Clear,sky is clear,1/29/2018 18:00,4286,medium
None,265.12,0.0,0.0,1,Mist,mist,1/6/2013 11:00,3190,medium
None,305.68,0.0,0.0,40,Clouds,scattered clouds,6/10/2017 13:00,4505,high
None,289.49,0.0,0.0,1,Rain,light rain,5/8/2018 21:00,2334,low
None,271.72,0.0,0.0,90,Clouds,overcast clouds,11/20/2015 15:00,6042,very high
None,290.42,0.3,0.0,90,Rain,light rain,8/19/2015 15:00,5974,very high
None,251.0,0.0,0.0,1,Clear,sky is clear,1/1/2018 23:00,830,very low
None,268.86,0.0,0.0,90,Mist,mist,4/9/2018 3:00,339,very low
None,296.57,0.3,0.0,90,Rain,proximity shower rain,9/6/2015 8:00,1936,low
None,274.48,0.0,0.0,90,Rain,light rain,12/25/2016 18:00,2148,low
None,272.22,0.0,0.0,1,Clear,sky is clear,3/6/2016 1:00,984,very low
None,299.47,0.0,0.0,0,Clear,Sky is Clear,8/2/2013 15:00,6128,very high
None,275.49,0.0,0.0,90,Mist,mist,12/16/2012 12:00,3552,medium
None,285.28,0.0,0.0,40,Drizzle,light intensity drizzle,5/9/2018 6:00,6008,very high
None,276.56,0.0,0.0,90,Clouds,overcast clouds,10/27/2012 14:00,4678,high
None,273.51,0.0,0.0,90,Mist,mist,12/25/2016 4:00,113,very low
None,296.71,0.0,0.0,8,Clear,sky is clear,8/13/2016 11:00,4009,medium
None,271.07,0.0,0.0,1,Mist,mist,12/5/2016 7:00,6077,very high
None,274.49,0.0,0.0,64,Clouds,broken clouds,1/12/2014 10:00,3069,medium
None,290.75,0.0,0.0,90,Drizzle,light intensity drizzle,9/25/2017 4:00,861,very low
None,293.44,0.0,0.0,90,Rain,light rain,6/9/2018 13:00,4186,medium
None,289.55,0.0,0.0,1,Clear,sky is clear,7/6/2018 3:00,343,very low
None,277.28,0.0,0.0,90,Clouds,overcast clouds,3/25/2018 23:00,984,very low
None,276.61,0.0,0.0,1,Clear,sky is clear,3/5/2016 17:00,4769,high
None,293.27,5.86,0.0,75,Thunderstorm,proximity thunderstorm,8/7/2015 2:00,362,very low
None,292.35,0.0,0.0,90,Rain,moderate rain,6/26/2018 3:00,353,very low
None,276.89,0.0,0.0,90,Rain,light rain,5/1/2017 22:00,2049,low
None,275.29,0.0,0.0,20,Clouds,few clouds,12/1/2017 23:00,3604,medium
None,284.71,1.44,0.0,90,Mist,mist,5/10/2016 2:00,213,very low
None,296.0,0.0,0.0,0,Clear,Sky is Clear,8/14/2013 18:00,4863,high
None,278.41,0.0,0.0,1,Mist,mist,11/5/2016 4:00,361,very low
None,276.03,0.0,0.0,75,Clouds,broken clouds,2/14/2013 14:00,5493,high
None,274.07,0.0,0.0,90,Clouds,overcast clouds,4/16/2014 2:00,261,very low
None,277.24,0.0,0.0,40,Mist,mist,12/2/2012 19:00,2731,low
None,279.58,0.9,0.0,90,Rain,light rain,4/23/2014 14:00,5254,high
None,289.37,0.0,0.0,0,Clear,Sky is Clear,8/5/2016 7:00,5720,high
None,277.93,0.0,0.0,1,Clear,sky is clear,10/16/2015 11:00,5039,high
None,282.49,0.0,0.0,1,Clear,sky is clear,10/1/2015 21:00,4061,medium
None,282.51,0.0,0.0,40,Clouds,scattered clouds,9/26/2018 10:00,4523,high
None,286.51,0.0,0.0,1,Clear,sky is clear,6/13/2018 6:00,5767,high
None,282.55,0.0,0.0,90,Rain,light rain,10/6/2013 18:00,4164,medium
None,273.28,0.0,0.0,1,Fog,fog,1/19/2017 5:00,2810,low
None,274.788,0.0,0.0,20,Clouds,few clouds,10/27/2016 7:00,6170,very high
None,302.47,0.0,0.0,0,Clear,Sky is Clear,8/27/2013 22:00,1844,low
None,272.48,0.0,0.0,90,Fog,fog,2/16/2016 1:00,340,very low
None,256.15,0.0,0.0,75,Haze,haze,1/5/2017 15:00,5475,high
None,259.17,0.51,0.0,64,Mist,mist,1/26/2014 3:00,332,very low
None,281.75,0.0,0.0,90,Rain,light rain,3/31/2016 13:00,5294,high
None,288.16,0.0,0.0,1,Clear,sky is clear,9/14/2015 8:00,5961,very high
None,254.65,0.0,0.0,90,Clouds,overcast clouds,1/25/2013 10:00,4463,high
None,291.68,0.0,0.0,40,Clouds,scattered clouds,4/18/2016 0:00,588,very low
None,296.62,0.0,0.0,80,Rain,light rain,8/30/2013 5:00,2858,low
None,296.84,0.0,0.0,40,Rain,light rain,7/5/2017 10:00,4035,medium
None,255.76,0.0,0.0,5,Clear,sky is clear,2/9/2018 9:00,4975,high
None,273.99,0.0,0.0,90,Clouds,overcast clouds,3/16/2013 16:00,4969,high
None,259.91,0.0,0.0,90,Clouds,overcast clouds,2/8/2018 1:00,315,very low
None,279.48,0.0,0.0,1,Clear,sky is clear,11/13/2016 2:00,480,very low
None,278.0,0.0,0.0,1,Clear,sky is clear,5/10/2014 5:00,755,very low
None,272.46,0.0,0.0,90,Mist,mist,12/4/2016 1:00,731,very low
None,290.69,0.0,0.0,1,Clear,sky is clear,5/18/2016 11:00,4784,high
None,262.91,0.0,0.0,40,Clouds,scattered clouds,3/6/2014 3:00,371,very low
None,273.72,0.0,0.0,1,Clear,sky is clear,11/26/2017 23:00,1009,very low
None,286.58,0.6,0.0,80,Rain,light rain,6/23/2016 3:00,425,very low
None,282.76,0.0,0.0,90,Mist,mist,4/26/2017 0:00,582,very low
None,277.28,0.0,0.0,90,Mist,mist,11/7/2012 1:00,811,very low
None,288.74,0.0,0.0,40,Rain,light rain,4/18/2016 21:00,2315,low
None,263.93,0.0,0.0,1,Haze,haze,3/2/2018 4:00,846,very low
None,272.71,0.0,0.0,90,Clouds,overcast clouds,4/3/2016 2:00,744,very low
None,288.28,0.0,0.0,1,Fog,fog,8/7/2017 1:00,405,very low
None,261.77,0.0,0.0,20,Clouds,few clouds,3/25/2014 9:00,5082,high
None,296.93,0.0,0.0,1,Haze,haze,8/20/2018 15:00,5388,high
None,292.75,0.0,0.0,75,Rain,proximity shower rain,7/26/2018 18:00,4555,high
None,296.94,0.0,0.0,75,Clouds,broken clouds,7/11/2014 22:00,2764,low
None,268.15,0.0,0.0,5,Clear,sky is clear,3/29/2018 8:00,6002,very high
None,275.15,0.0,0.0,1,Haze,haze,11/25/2015 2:00,329,very low
None,248.16,0.0,0.0,1,Clear,sky is clear,12/7/2013 8:00,2754,low
None,297.78,5.89,0.0,90,Thunderstorm,proximity thunderstorm,7/27/2016 13:00,4336,medium
None,264.15,0.0,0.0,90,Haze,haze,2/8/2016 17:00,6185,very high
None,266.01,0.0,0.0,40,Clouds,scattered clouds,2/21/2018 16:00,6795,very high
None,301.44,0.0,0.0,1,Clear,sky is clear,7/11/2017 16:00,6319,very high
