author,text
austen,emma wa happi call council father engag think wa gone two young peopl set togeth without delay crown mr mr weston delight see receiv approb veri busi veri happi differ way littl distress find everi thing perfect emma said thi paper wors expect look place see dread dirti wainscot yellow forlorn ani thing could imagin `` `` dear particular said husband '' ]
austen,doe signifi see noth candlelight clean randal candlelight never see ani thing club night ladi probabl exchang look meant `` men never know thing dirti gentlemen perhap thought `` '' women littl nonsens needless care '' '' one perplex howev aros gentlemen disdain '' ]
austen,regard supper room time ballroom built supper question small card room adjoin wa onli addit wa done thi card room would want card room card conveni vote unnecessari four selv still wa small ani comfort supper anoth room much better size might secur purpos wa end hous long awkward passag must gone get thi made difficulti
austen,mr weston wa afraid draught young peopl passag neither emma gentlemen could toler prospect miser crowd supper mr weston propos regular supper mere sandwich c set littl room wa scout wretch suggest privat danc without sit supper wa pronounc infam fraud upon right men women mr weston must speak took anoth line expedi look doubt room observ `` think veri small shall mani ' know '' '
austen,mr weston time walk briskli long step passag wa call talk great deal length thi passag dear mere noth least draught stair wish said mr weston one could know arrang guest gener would like best would gener pleas must object one could tell would '' `` `` ye veri true cri frank `` '' veri true '' ]
austen,want neighbour opinion wonder one could ascertain chief cole instanc far shall call upon miss bate
austen,still nearer know whether miss bate like understand inclin rest peopl ani bodi think want larger council suppos go invit miss bate join us well pleas said mr weston rather hesit think ani use '' `` get noth purpos miss bate said emma `` '' delight gratitud tell noth '' ]
austen,even listen question see advantag consult miss bate amus extrem amus veri fond hear miss bate talk need bring whole famili know '' mr weston join hear wa propos gave hi decid approb '' ]
austen,aye frank go fetch miss bate let us end matter onc enjoy scheme sure know proper person shew us away difficulti fetch miss bate grow littl nice stand lesson happi fetch '' ]
austen,invit sir old ladi '' '' ''
austen,old ladi young ladi sure shall think great blockhead frank bring aunt without niec `` oh beg pardon sir immedi recollect '' ]
austen,undoubtedli wish endeavour persuad away ran long befor reappear attend short neat brisk move aunt eleg niec mr weston like sweet temper woman good wife examin passag found evil much less suppos befor inde veri trifl end difficulti decis rest specul least wa perfectli smooth minor arrang tabl chair light music tea supper made themselv left mere trifl settl ani time mr weston mr stoke -- everi bodi invit wa certainli come frank alreadi written enscomb propos stay day beyond hi fortnight could possibl refus '' ]
austen,delight danc wa cordial miss bate arriv agre must counsellor wa want approv ( much safer charact ) wa truli welcom approb onc gener minut warm incess could pleas anoth half hour walk fro differ room suggest attend happi enjoy futur parti break without emma posit secur two first danc hero even without overhear mr weston whisper hi wife `` ha ask dear right '
austen,knew would chapter xii one thing onli wa want make prospect ball complet satisfactori emma fix day within grant term frank churchil stay surri spite mr weston confid could think veri imposs churchil might allow nephew remain day beyond hi fortnight thi wa judg feasibl prepar must take time noth could properli readi till third week enter day must plan proceed hope uncertainti risk opinion great risk vain enscomb howev wa graciou graciou fact word '' '
austen,hi wish stay longer evid pleas wa oppos wa safe prosper remov one solicitud gener make way anoth emma certain ball began adopt next vexat mr knightley provok indiffer either becaus danc becaus plan form without hi consult seem resolv interest determin excit ani present curios afford ani futur amus voluntari commun emma could get approv repli `` veri well weston think worth thi troubl hour noisi entertain noth say shall chuse pleasur oh ]
austen,ye must could refus keep much awak would rather home look william larkin week account much rather confess pleasur see danc inde never look know doe fine danc believ like virtu must reward stand usual think someth veri differ thi emma felt wa aim made quit angri wa compliment jane fairfax howev wa indiffer indign wa guid feel reprob ball enjoy thought extraordinari degre made anim open heart voluntarili said '' oh '' ]
austen,miss woodhous hope noth may happen prevent ball disappoint would look forward great pleasur wa oblig jane fairfax therefor would prefer societi william larkin wa convinc mr weston wa quit mistaken surmis wa great deal friendli compassion attach hi side love '' ]
austen,ala wa soon leisur quarrel mr knightley two day joy secur immedi follow throw everi thing letter arriv mr churchil urg hi nephew instant return mr churchil wa unwel far unwel without veri suffer state said husband write nephew two day befor though usual unwilling give pain constant habit never think mention wa ill trifl must entreat set enscomb without delay substanc thi letter wa forward emma note mr weston instantli
austen,hi go wa inevit must gone within hour though without feel ani real alarm hi aunt lessen hi repugn knew ill never occur conveni mr weston ad `` could onli allow time hurri highburi breakfast take leav friend could suppos feel ani interest might expect hartfield veri soon thi wretch note wa final emma breakfast onc read wa ani thing lament exclaim '' '
