Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
2005-02-04,12:00:00,0.8,2.4,93,19.3,22.3,,
2005-12-03,7:00:00,-200.0,1.8,84,9.4,73.1,,
2004-03-04,22:00:00,-200.0,14.3,-200,18.1,51.3,78.79568098,120.39280009999999
2004-12-23,0:00:00,2.0,5.4,127,5.2,44.1,,
2004-12-05,8:00:00,5.9,37.4,110,17.0,56.8,123.8429518,70.83694426
2004-04-26,21:00:00,1.6,6.7,101,17.3,38.8,180.82111559999998,206.9634124
2004-03-23,10:00:00,3.4,16.2,132,12.0,62.9,87.64294022,115.01722190000001
2005-02-24,10:00:00,2.7,9.0,244,4.1,83.9,,
2005-03-27,21:00:00,1.9,6.0,115,14.1,81.4,,
2004-06-13,17:00:00,0.8,3.0,59,21.7,42.7,,
2004-06-27,7:00:00,0.6,3.1,50,23.5,50.8,,
2004-05-30,22:00:00,1.2,8.4,117,22.3,33.6,,
2004-02-09,5:00:00,0.7,4.6,90,21.0,56.9,,
2005-05-01,15:00:00,2.6,13.9,150,14.6,59.6,,
2004-06-23,21:00:00,2.5,13.0,121,27.3,35.3,,
2004-11-08,23:00:00,1.5,7.6,57,28.1,54.1,,
2004-12-27,17:00:00,2.2,6.9,117,13.3,68.2,,
2004-10-31,2:00:00,1.3,6.4,61,19.7,68.2,,
2004-06-23,9:00:00,3.5,20.1,136,24.0,43.1,,
2004-05-22,3:00:00,0.7,6.2,-200,17.9,46.3,127.5592563,61.1029364
2004-11-27,20:00:00,5.3,23.5,126,13.3,75.8,,
2004-11-15,11:00:00,1.6,6.2,127,13.8,36.2,,
2004-12-31,15:00:00,-200.0,4.1,-200,12.7,28.4,,
2004-04-24,22:00:00,1.1,3.0,54,12.9,79.7,189.21536,219.830725
2004-12-19,8:00:00,1.0,3.8,110,2.5,59.3,,
2004-08-31,8:00:00,-200.0,26.2,-200,24.7,55.1,,
2004-08-15,3:00:00,0.4,2.2,-200,23.8,57.5,,
2004-03-28,4:00:00,1.3,5.1,69,8.3,64.9,81.8817838,112.44194590000001
2004-09-15,15:00:00,-200.0,18.6,-200,24.6,63.9,,
2005-01-01,14:00:00,2.4,8.9,153,10.9,35.9,,
2005-02-17,0:00:00,2.7,11.0,192,5.4,43.8,,
2004-12-09,22:00:00,-200.0,23.3,-200,23.8,63.5,,
2004-07-15,12:00:00,2.0,12.1,130,33.4,24.7,,
2005-01-23,15:00:00,-200.0,9.0,169,8.3,41.3,,
2005-07-02,4:00:00,0.6,0.8,65,3.8,41.0,,
2004-12-29,12:00:00,-200.0,4.3,-200,11.1,55.3,,
2005-10-03,3:00:00,1.1,4.4,-200,4.6,78.2,,
2005-12-01,5:00:00,1.0,4.7,83,10.0,74.8,,
2005-01-31,14:00:00,2.7,11.7,194,13.2,17.3,,
2004-01-12,4:00:00,-200.0,2.8,68,8.5,81.7,,
2005-06-03,6:00:00,0.5,0.6,32,5.8,59.4,,
2004-04-08,19:00:00,-200.0,8.0,-200,25.5,58.6,,
2005-01-21,0:00:00,1.8,5.8,119,8.0,52.2,,
2004-10-22,15:00:00,3.7,22.0,112,26.4,49.8,,
2004-09-25,15:00:00,0.9,3.9,14,20.2,28.6,,
2005-06-02,4:00:00,-200.0,2.6,108,0.8,53.8,,
2005-01-26,10:00:00,0.3,2.8,143,4.3,49.4,,
2004-03-27,8:00:00,1.5,6.7,71,7.2,63.9,86.09255273,107.5051486
2005-03-21,13:00:00,1.8,7.1,127,21.6,39.6,,
2004-08-20,2:00:00,-200.0,4.2,-200,27.4,53.5,,
2004-12-12,23:00:00,2.1,7.2,112,8.7,55.2,,
2004-08-24,5:00:00,0.7,2.8,48,20.2,47.1,,
2004-02-11,1:00:00,1.6,7.6,56,18.2,76.4,,
2004-12-22,12:00:00,2.1,8.2,111,10.0,34.2,,
2004-11-05,11:00:00,3.0,18.3,119,23.5,29.5,120.20407990000001,69.79468615
2005-02-15,23:00:00,2.1,9.2,182,6.6,37.5,,
2005-04-02,2:00:00,0.7,3.3,111,4.7,64.6,,
2005-01-18,20:00:00,4.2,21.7,184,6.4,82.9,,
2004-01-08,15:00:00,0.7,3.9,85,40.2,17.7,,
2004-08-21,14:00:00,-200.0,2.2,-200,29.3,33.1,,
2004-11-22,18:00:00,6.3,38.3,240,8.9,53.4,,
2005-03-04,0:00:00,0.8,2.5,102,13.5,37.4,,
2004-12-26,10:00:00,1.1,3.1,118,10.6,82.1,,
2004-11-11,16:00:00,3.2,13.7,186,12.2,75.7,,
2004-05-31,21:00:00,0.8,7.5,69,19.3,68.8,,
2004-03-14,15:00:00,1.9,8.2,107,21.9,29.0,32.75705908,59.38927829
2004-11-12,16:00:00,1.8,7.8,112,17.8,21.0,,
2004-09-27,21:00:00,2.4,11.3,128,18.1,39.9,,
2005-01-28,8:00:00,1.6,6.2,167,4.2,48.7,,
2004-08-05,18:00:00,-200.0,9.5,-200,17.8,38.5,127.4275959,70.33882425
2005-02-22,8:00:00,3.8,16.7,295,4.1,82.7,,
2005-06-03,23:00:00,1.4,4.1,157,6.1,46.3,,
2005-01-17,3:00:00,0.6,1.4,-200,4.0,54.3,,
2004-03-30,14:00:00,2.2,10.4,97,20.9,21.7,82.96566824,101.5002268
2004-05-23,11:00:00,0.9,4.5,53,26.7,28.1,130.40341659999999,66.9211247
2004-04-18,1:00:00,-200.0,6.3,-200,16.0,56.2,184.93120349999998,219.4723067
2004-06-11,7:00:00,1.1,6.3,58,14.0,76.6,,
2005-02-13,13:00:00,1.2,4.9,107,18.7,48.0,,
2004-04-30,9:00:00,3.3,16.6,117,17.6,65.0,40.55168545,159.4631875
2004-12-12,8:00:00,1.9,6.9,111,4.0,69.0,,
2004-03-13,1:00:00,1.9,7.4,97,9.1,63.9,31.28223523,60.03379343
2004-06-13,16:00:00,0.8,2.6,56,22.0,41.7,,
2004-07-29,17:00:00,-200.0,12.8,135,37.4,18.1,,
2005-01-03,1:00:00,0.6,0.9,60,0.7,41.2,,
2004-05-04,3:00:00,-200.0,1.1,-200,15.5,56.9,149.773746,146.2697398
2005-11-01,6:00:00,0.9,3.3,75,12.0,69.2,,
2004-12-15,15:00:00,4.0,-200.0,183,-200.0,-200.0,,
2004-04-26,16:00:00,1.5,6.4,81,20.0,32.7,179.6376181,205.88502219999998
2005-08-02,10:00:00,2.2,8.6,225,8.7,36.3,,
2005-01-24,23:00:00,-200.0,1.5,58,6.1,42.6,,
2004-12-07,9:00:00,1.7,8.5,104,21.7,46.3,,
2004-10-06,13:00:00,2.5,14.1,126,37.9,23.2,,
2004-08-14,9:00:00,0.9,4.7,58,28.0,43.4,,
2004-09-07,6:00:00,1.0,7.2,83,26.9,40.3,,
2004-10-16,11:00:00,-200.0,8.3,-200,22.0,38.9,,
2004-08-07,16:00:00,2.4,16.9,167,40.9,14.6,,
2004-08-17,2:00:00,0.5,2.9,36,25.7,43.8,,
2004-11-12,12:00:00,2.6,12.5,133,17.8,23.6,,
2005-08-01,22:00:00,2.4,9.1,151,13.5,62.6,,
2004-10-21,9:00:00,3.6,20.6,119,22.6,61.5,,
2005-01-16,18:00:00,1.2,3.4,132,8.4,40.9,,
2004-02-11,10:00:00,4.4,23.6,107,20.6,60.2,,
2004-04-18,20:00:00,-200.0,9.2,-200,16.4,57.8,171.3889552,216.5100438
2004-01-09,16:00:00,2.1,12.3,118,35.5,21.2,,
2005-03-14,1:00:00,0.4,5.2,122,11.7,62.1,,
2004-10-19,4:00:00,-200.0,5.6,-200,14.9,73.8,,
2005-10-02,22:00:00,2.7,-200.0,194,-200.0,-200.0,,
2005-03-30,7:00:00,2.3,12.6,106,10.7,73.6,,
2004-12-29,21:00:00,-200.0,4.7,-200,10.7,47.7,,
2004-01-06,6:00:00,0.3,6.1,65,17.3,78.6,,
2005-03-31,11:00:00,1.2,4.2,118,21.0,36.9,,
2004-06-16,2:00:00,0.8,4.0,51,21.3,58.1,,
2004-06-21,0:00:00,3.0,-200.0,99,-200.0,-200.0,,
2004-08-31,0:00:00,-200.0,5.1,-200,24.0,55.6,,
2005-01-26,20:00:00,1.4,7.6,169,4.9,47.9,,
2004-08-08,7:00:00,0.6,2.8,38,24.3,58.4,,
2004-11-25,5:00:00,2.2,9.4,94,4.0,85.7,,
2004-09-10,13:00:00,3.3,16.2,94,29.0,43.9,,
2004-08-14,19:00:00,1.2,6.6,73,32.0,38.2,,
2004-08-30,3:00:00,-200.0,1.8,-200,24.8,52.2,,
2005-01-20,6:00:00,0.9,2.9,93,7.0,57.6,,
2004-09-22,3:00:00,0.5,2.4,-200,19.8,65.3,,
2004-07-18,11:00:00,0.8,7.3,91,36.3,16.3,,
2004-08-23,6:00:00,-200.0,3.8,-200,21.1,51.6,,
2004-10-30,11:00:00,4.0,20.3,152,21.2,64.4,,
2004-06-24,9:00:00,1.3,7.1,74,27.0,40.8,,
2004-03-14,22:00:00,2.1,9.0,121,16.3,51.0,26.11374064,57.90599198
2004-02-06,20:00:00,-200.0,11.8,95,24.5,51.0,,
2004-09-15,10:00:00,-200.0,18.5,-200,23.7,64.5,,
2004-06-16,22:00:00,2.5,13.7,107,23.3,43.4,,
2005-03-29,3:00:00,0.5,1.0,51,14.2,65.1,,
2004-12-31,5:00:00,-200.0,0.4,-200,6.9,49.3,,
2004-10-26,9:00:00,3.8,19.6,95,17.7,70.6,,
2004-03-29,19:00:00,2.1,8.2,106,14.5,35.4,86.28390767,108.5379568
2005-03-22,16:00:00,1.7,8.6,122,25.5,24.7,,
2004-07-27,22:00:00,-200.0,7.2,88,25.3,28.4,,
2004-03-08,16:00:00,-200.0,11.0,-200,38.0,24.7,,
2004-10-06,9:00:00,4.3,24.6,166,25.9,44.3,,
2005-03-03,21:00:00,3.8,10.9,192,4.3,83.6,,
2004-12-29,15:00:00,-200.0,4.1,-200,12.0,44.0,,
2004-07-19,7:00:00,2.3,16.6,112,22.9,43.0,,
2004-03-17,21:00:00,5.7,27.2,180,19.1,42.6,39.58533798,51.71936288
2005-03-23,12:00:00,2.0,10.3,143,22.9,29.3,,
2004-11-26,5:00:00,1.2,4.8,77,9.0,77.3,,
2004-03-22,19:00:00,4.4,21.0,143,15.6,47.4,48.53628182,57.07262814
2004-10-06,23:00:00,2.7,14.2,115,25.5,34.1,,
2004-11-18,7:00:00,2.1,9.9,162,6.8,74.5,,
2005-02-24,22:00:00,2.4,8.4,227,5.6,81.2,,
2004-01-06,9:00:00,2.3,15.2,103,18.5,70.3,,
2004-11-28,21:00:00,4.1,13.0,132,10.3,75.1,,
2004-12-21,8:00:00,2.6,13.4,167,5.1,40.8,,
2004-11-08,4:00:00,0.5,3.2,24,26.4,61.6,,
2005-11-03,21:00:00,2.8,13.4,222,12.8,49.3,,
2004-09-04,11:00:00,2.6,-200.0,121,-200.0,-200.0,131.1467418,145.9114536
2005-01-26,2:00:00,-200.0,0.4,30,3.9,50.9,,
2004-05-04,21:00:00,2.0,8.7,100,17.5,50.9,121.46133799999998,166.6194063
2004-09-08,16:00:00,1.4,-200.0,76,-200.0,-200.0,,
2005-01-03,13:00:00,0.8,2.6,94,3.1,31.0,,
2005-12-01,23:00:00,2.5,11.1,133,10.0,73.2,,
2004-03-18,7:00:00,1.5,7.7,85,10.6,63.3,20.38022779,52.49921855
2004-07-23,3:00:00,0.9,5.5,-200,24.8,48.5,,
2004-10-21,6:00:00,1.3,8.8,72,21.5,67.5,,
2004-09-04,19:00:00,3.4,-200.0,137,-200.0,-200.0,129.270975,153.23679019999997
2004-03-09,20:00:00,4.0,16.3,-200,31.0,33.1,,
2004-12-14,19:00:00,7.4,-200.0,208,-200.0,-200.0,,
2004-09-20,12:00:00,3.1,17.6,165,31.5,30.8,,
2004-03-07,10:00:00,1.7,9.9,113,29.9,31.1,,
2004-07-08,23:00:00,1.9,10.9,93,26.3,51.3,,
2004-10-09,6:00:00,0.7,5.5,73,22.3,43.8,,
2004-01-08,7:00:00,0.4,2.9,21,24.1,63.1,,
2004-11-16,9:00:00,5.2,26.3,222,11.3,43.9,,
2005-03-27,14:00:00,0.8,2.5,62,18.6,62.1,,
2005-03-04,8:00:00,0.7,2.4,89,13.5,40.0,,
2004-06-26,14:00:00,1.0,5.9,69,38.3,15.8,,
2004-04-10,13:00:00,-200.0,18.2,-200,26.0,44.5,,
2004-04-10,8:00:00,-200.0,20.1,-200,18.5,67.0,,
2005-01-16,20:00:00,2.2,7.4,167,8.1,37.9,,
2004-06-17,1:00:00,2.1,9.9,95,20.9,51.0,,
2004-09-06,22:00:00,1.9,11.7,107,26.5,38.6,,
2005-01-24,11:00:00,0.6,5.4,151,10.0,40.6,,
2004-06-16,18:00:00,2.3,12.6,106,31.3,25.4,,
2004-12-11,11:00:00,1.6,6.9,122,16.3,58.4,,
2004-06-16,10:00:00,2.4,12.2,115,27.1,38.8,,
2004-11-03,17:00:00,2.9,11.2,135,9.8,67.6,49.39814731,54.40276279
2004-05-28,11:00:00,-200.0,9.8,-200,26.4,29.3,,
2004-04-25,22:00:00,2.8,13.0,93,14.8,39.5,185.72885060000002,218.89369080000003
2004-10-16,9:00:00,-200.0,9.6,-200,17.4,62.3,,
2005-01-03,7:00:00,0.5,1.0,84,-0.6,41.4,,
2004-03-12,19:00:00,4.9,23.6,128,15.7,72.7,,
2004-03-28,5:00:00,0.8,2.6,52,9.6,58.5,73.33835334,118.79588580000001
2004-07-12,3:00:00,1.1,4.2,-200,11.6,73.4,,
2004-04-15,0:00:00,-200.0,4.7,-200,12.3,57.6,148.4918237,152.2444456
2004-04-17,20:00:00,-200.0,8.2,-200,16.5,52.8,189.2479595,220.4362742
2004-05-04,2:00:00,-200.0,2.2,-200,15.0,61.5,143.1915321,160.1304136
2004-04-07,3:00:00,0.8,6.1,-200,22.2,52.7,,
2004-02-10,9:00:00,-200.0,12.5,-200,22.5,57.5,,
2004-10-11,13:00:00,1.9,7.8,175,9.5,70.0,,
2004-08-17,1:00:00,0.6,3.1,37,28.3,36.7,,
2004-10-18,18:00:00,-200.0,38.8,-200,19.3,59.0,,
2004-09-14,15:00:00,-200.0,13.7,-200,29.9,45.6,,
2005-11-01,7:00:00,1.3,5.2,101,11.7,69.8,,
2005-03-18,19:00:00,5.6,25.6,240,19.1,32.5,,
2004-05-17,8:00:00,2.0,8.9,142,18.5,31.2,114.12062649999999,70.76610422
2004-12-27,13:00:00,1.5,5.7,109,14.4,57.1,,
2004-07-17,1:00:00,1.6,9.4,93,23.6,39.2,,
2004-10-05,18:00:00,3.6,22.0,124,21.0,37.8,123.7784126,62.13805618
2004-06-14,17:00:00,2.7,12.2,92,24.2,39.2,,
2004-06-06,20:00:00,1.6,7.6,94,22.5,37.8,,
2004-10-20,3:00:00,-200.0,9.3,-200,18.4,74.5,,
2004-05-05,12:00:00,3.0,14.5,113,17.4,61.1,36.60206048,156.6009263
2004-03-27,10:00:00,2.1,9.7,93,15.5,36.1,78.48720766,118.57312309999999
2004-11-10,18:00:00,4.5,22.2,95,20.8,61.4,,
2004-06-16,6:00:00,1.0,6.8,61,20.6,57.4,,
2005-04-01,21:00:00,3.7,-200.0,166,-200.0,-200.0,,
2004-10-07,11:00:00,0.9,6.4,83,31.2,23.4,,
2004-12-08,0:00:00,1.6,7.9,46,27.3,57.8,,
2005-01-21,2:00:00,1.4,4.5,94,6.7,57.4,,
2004-12-17,13:00:00,3.5,-200.0,164,-200.0,-200.0,,
2005-09-03,1:00:00,1.3,4.6,133,4.9,52.2,,
2004-12-20,5:00:00,0.6,0.8,37,8.8,62.9,,
2004-10-13,21:00:00,-200.0,4.4,-200,14.9,57.1,,
2004-07-15,17:00:00,3.2,20.3,198,35.5,19.1,,
2004-12-15,17:00:00,6.6,-200.0,229,-200.0,-200.0,,
2005-01-23,21:00:00,-200.0,4.7,123,7.3,68.1,,
2004-07-18,22:00:00,1.6,11.7,102,29.0,27.0,,
2005-01-04,5:00:00,0.5,1.4,66,13.5,50.6,,
2004-03-15,14:00:00,2.9,15.4,111,23.9,30.0,50.64379097,52.76677209
2004-06-19,4:00:00,0.6,3.9,54,21.2,55.0,,
2004-04-11,16:00:00,-200.0,24.8,143,26.6,45.5,,
2004-07-05,11:00:00,1.3,6.3,101,19.7,33.7,48.04354473,159.05378169999997
2004-09-13,19:00:00,6.2,35.9,168,29.0,36.6,,
2004-05-16,5:00:00,0.4,2.2,45,13.5,50.1,112.7719834,61.92566767
2004-06-04,21:00:00,1.8,8.5,90,15.7,49.4,149.4249134,154.6623644
2004-01-05,3:00:00,1.3,6.3,-200,15.7,73.1,40.27562011,145.93403480000003
2004-09-14,7:00:00,-200.0,27.8,-200,22.0,58.3,,
2005-08-02,16:00:00,1.5,4.4,156,13.6,20.0,,
2004-11-18,20:00:00,5.4,25.1,212,16.6,56.5,,
2004-11-30,4:00:00,0.6,1.2,42,13.8,81.3,,
2004-11-03,2:00:00,0.9,2.3,60,10.7,59.7,39.34447955,54.73830367
2004-11-10,20:00:00,3.2,16.2,76,19.7,65.1,,
2004-08-08,21:00:00,1.7,8.1,98,28.1,50.6,,
2004-08-14,1:00:00,1.0,4.5,63,25.1,55.7,,
2004-01-07,1:00:00,1.5,9.9,77,26.2,49.4,,
2004-07-13,7:00:00,4.0,23.8,111,17.3,54.3,,
2004-03-19,12:00:00,2.8,14.0,127,15.5,50.1,41.02600566,52.36263839
2004-09-09,6:00:00,0.6,4.9,81,20.3,35.5,,
2004-08-20,3:00:00,-200.0,1.4,-200,28.5,48.7,,
2004-09-23,9:00:00,2.7,18.1,103,25.0,50.8,,
2004-03-25,16:00:00,2.2,10.1,105,17.7,35.4,82.74540603,120.9407504
2004-06-16,1:00:00,1.4,6.9,81,20.9,59.8,,
2004-08-19,13:00:00,1.1,5.6,43,37.7,27.7,,
2005-01-01,12:00:00,2.3,7.4,125,8.6,43.6,,
2004-05-26,20:00:00,-200.0,20.3,-200,25.0,24.4,,
2004-07-23,6:00:00,1.0,8.2,59,25.1,46.5,,
2005-06-01,3:00:00,1.4,3.5,-200,12.6,62.7,,
2004-06-12,23:00:00,1.5,5.8,79,14.6,64.7,,
2004-04-25,2:00:00,1.0,3.6,73,12.7,58.7,181.8562542,214.33202310000001
2004-04-29,22:00:00,2.7,13.7,102,17.8,61.0,182.3973811,206.62060259999998
2004-12-09,11:00:00,-200.0,5.6,-200,30.1,38.5,,
2004-11-23,3:00:00,0.3,6.0,-200,7.8,81.3,,
2005-10-02,12:00:00,2.7,-200.0,185,-200.0,-200.0,,
2004-12-04,4:00:00,0.3,0.7,25,13.9,30.9,125.27352240000002,152.6633209
2004-04-20,2:00:00,-200.0,1.5,-200,9.5,79.7,173.7766476,218.80670600000002
2005-02-01,18:00:00,2.8,8.8,166,8.9,54.6,,
2004-10-12,22:00:00,1.3,4.6,110,12.8,22.5,,
2004-03-30,15:00:00,1.9,8.0,91,19.1,26.5,72.92241021,100.88640529999999
2005-02-24,16:00:00,3.0,13.3,267,7.6,70.8,,
2004-11-07,21:00:00,1.8,11.0,124,24.2,35.9,,
2004-06-05,5:00:00,0.6,2.3,50,13.2,64.6,53.36206022,141.7252229
2004-09-11,3:00:00,-200.0,1.9,-200,5.1,68.7,,
2004-05-14,21:00:00,2.1,11.6,119,22.0,28.6,129.21200190000002,61.87837425
2005-02-28,15:00:00,0.8,2.1,111,3.4,32.4,,
2004-04-05,22:00:00,0.9,4.3,53,18.5,56.0,41.36774068,132.42280290000002
2004-04-17,16:00:00,-200.0,5.4,-200,19.3,45.7,174.4933148,203.0891867
2004-09-23,12:00:00,2.8,16.1,127,29.3,39.5,,
2004-10-06,4:00:00,-200.0,3.3,50,20.1,57.3,,
2004-06-15,16:00:00,2.7,16.6,137,35.3,18.8,,
2005-10-03,13:00:00,2.3,9.8,-200,18.8,26.2,,
2005-01-25,16:00:00,0.4,3.6,121,5.1,50.1,,
2004-05-20,18:00:00,4.1,23.7,168,27.7,24.8,115.75721999999999,70.81421221
2004-09-05,0:00:00,-200.0,7.1,-200,13.7,60.3,113.3514313,69.26870608
2004-04-04,11:00:00,-200.0,8.1,-200,23.3,37.1,86.52367273,105.9192101
2004-10-12,8:00:00,1.4,5.6,110,12.3,35.8,,
2004-10-15,2:00:00,-200.0,3.0,-200,14.4,84.6,,
2004-08-04,19:00:00,6.3,29.1,171,18.0,32.9,130.62573989999999,161.34512030000002
2004-10-07,2:00:00,1.0,6.7,70,21.6,51.9,,
2004-01-06,17:00:00,3.6,22.0,109,23.7,50.5,,
2004-05-15,8:00:00,2.6,13.6,108,17.6,43.3,113.25138570000001,65.02636792
2004-08-23,5:00:00,-200.0,2.0,-200,22.1,49.6,,
2005-02-18,18:00:00,2.8,12.6,204,9.7,36.0,,
2004-07-19,9:00:00,2.5,17.7,145,27.1,34.9,,
2005-04-03,16:00:00,4.8,16.6,217,11.9,42.3,,
2005-01-31,2:00:00,0.8,1.0,61,4.0,36.4,,
2004-03-15,23:00:00,1.4,6.9,101,15.3,61.4,36.28890556,60.8260689
2004-05-23,18:00:00,1.4,6.8,91,24.8,29.5,121.4002888,69.18113025
2005-02-20,1:00:00,1.7,6.1,169,8.5,45.8,,
2004-11-29,14:00:00,2.6,12.8,121,18.6,49.3,,
2004-09-23,23:00:00,1.7,8.9,94,22.5,53.7,,
2005-05-02,4:00:00,2.0,7.0,164,1.5,66.2,,
2004-08-09,14:00:00,-200.0,-200.0,-200,-200.0,-200.0,,
2004-09-16,5:00:00,0.9,6.6,50,19.4,75.4,,
2004-08-21,7:00:00,-200.0,3.8,-200,25.7,36.9,,
2004-07-12,14:00:00,3.6,16.0,134,19.4,47.1,,
2005-01-27,3:00:00,-200.0,0.8,-200,4.5,39.7,,
2004-11-07,12:00:00,0.5,3.8,46,29.5,25.9,,
2004-07-25,8:00:00,0.5,1.6,37,24.5,56.9,,
2005-02-27,23:00:00,1.3,3.9,119,4.3,48.6,,
2004-09-24,1:00:00,0.9,5.3,59,21.5,57.9,,
2004-06-14,18:00:00,2.3,10.2,103,23.5,41.2,,
2004-09-06,5:00:00,0.5,4.0,58,20.3,56.0,,
2004-09-28,13:00:00,4.1,21.7,163,25.2,26.8,,
2004-03-18,22:00:00,2.1,10.3,121,14.5,57.8,29.01433388,57.7354464
2004-12-24,22:00:00,5.4,-200.0,143,-200.0,-200.0,,
2004-05-31,11:00:00,1.4,12.6,123,28.9,26.0,,
2004-12-06,0:00:00,1.3,8.9,91,23.5,32.2,,
2004-07-17,20:00:00,2.0,9.6,120,31.7,21.6,,
2004-10-13,4:00:00,-200.0,0.6,-200,14.5,57.4,,
2005-03-30,15:00:00,1.8,8.4,125,26.6,24.9,,
2004-11-05,13:00:00,2.3,14.4,94,23.8,31.7,129.832755,67.77844608
2005-01-02,1:00:00,1.1,3.8,123,4.1,50.1,,
2004-10-13,13:00:00,-200.0,7.3,-200,17.9,46.5,,
2004-04-13,4:00:00,0.3,0.9,28,11.1,60.1,134.1692345,144.45640519999998
2004-04-22,18:00:00,-200.0,28.3,-200,25.8,24.3,187.62984840000001,202.5432043
2004-03-06,21:00:00,-200.0,7.8,-200,23.0,43.1,,
2004-10-25,1:00:00,1.4,7.2,56,16.9,75.4,,
2004-05-19,14:00:00,2.1,13.0,118,31.0,22.6,125.16777450000001,65.46705075
2004-03-08,9:00:00,-200.0,17.2,185,29.1,45.5,,
2004-12-23,5:00:00,1.1,1.6,77,4.0,50.4,,
2004-04-13,5:00:00,0.7,3.1,68,10.1,68.4,138.17769019999997,143.40885590000002
2004-08-31,19:00:00,2.8,14.1,105,27.7,43.5,,
2005-02-16,15:00:00,1.6,5.7,155,9.3,34.6,,
2004-12-22,11:00:00,1.8,7.5,120,9.3,37.6,,
2004-05-30,9:00:00,0.3,3.0,60,22.0,31.9,,
2004-04-21,20:00:00,-200.0,26.0,-200,21.4,36.0,190.8037174,209.71589790000002
2004-02-05,14:00:00,1.2,6.8,73,24.6,31.7,42.6979105,128.6538798
2004-02-09,12:00:00,-200.0,14.4,-200,35.9,24.7,,
2004-09-04,7:00:00,2.6,-200.0,111,-200.0,-200.0,134.6398363,141.46295700000002
2005-03-28,2:00:00,1.0,2.8,92,14.1,79.1,,
2005-06-03,7:00:00,0.6,1.1,72,5.5,58.3,,
2004-03-05,9:00:00,3.4,17.4,109,17.4,68.9,51.42879945,168.9206771
2005-05-02,17:00:00,0.9,3.1,121,8.6,32.8,,
2004-08-19,5:00:00,0.5,2.4,12,27.5,53.0,,
2005-08-02,9:00:00,2.9,15.1,253,6.6,43.7,,
2005-01-17,4:00:00,0.7,1.1,79,3.7,55.8,,
2004-09-05,21:00:00,-200.0,8.4,-200,14.9,55.0,129.5289487,60.90603957
2005-02-22,9:00:00,5.4,24.0,243,4.6,80.3,,
2004-04-05,4:00:00,-200.0,1.5,28,15.6,81.0,54.60986371,141.317474
2005-05-01,16:00:00,2.8,13.8,148,14.2,60.0,,
2005-01-29,10:00:00,1.1,2.8,101,2.5,51.0,,
2004-03-29,11:00:00,1.5,5.8,98,15.6,30.1,86.539477,119.3053082
2005-03-13,0:00:00,0.1,2.8,107,12.5,55.4,,
2004-10-26,10:00:00,3.4,20.8,120,18.3,67.6,,
2004-09-23,2:00:00,0.8,3.7,49,22.2,63.0,,
2004-05-31,16:00:00,1.8,15.7,128,28.1,29.8,,
2004-10-14,1:00:00,-200.0,2.2,-200,15.0,56.4,,
2004-05-18,20:00:00,3.4,15.8,135,23.7,30.0,117.95870740000001,63.48552781
2004-12-05,9:00:00,5.1,26.6,121,18.8,52.4,121.57857549999999,67.85677021
2004-09-08,2:00:00,0.8,4.4,39,24.9,63.5,,
2004-09-15,11:00:00,-200.0,21.6,-200,23.2,68.4,,
2005-03-01,0:00:00,3.0,-200.0,149,-200.0,-200.0,,
2005-01-01,7:00:00,1.4,4.5,97,3.0,60.7,,
2004-04-11,10:00:00,-200.0,26.3,143,20.6,56.0,,
2004-09-30,2:00:00,-200.0,2.9,-200,17.5,56.1,,
2004-07-30,2:00:00,-200.0,5.6,69,23.5,51.3,,
2004-10-12,3:00:00,0.5,2.2,-200,13.8,36.8,,
2004-05-04,14:00:00,2.5,12.6,106,19.5,47.5,134.2754059,166.6411961
2004-05-22,7:00:00,1.2,9.2,80,17.2,52.9,111.3973817,70.73390865
2004-11-24,8:00:00,3.8,18.7,114,9.8,80.5,,
2004-05-23,13:00:00,1.0,4.2,57,27.7,25.8,123.07423840000001,65.63237789
2004-08-28,18:00:00,-200.0,8.0,-200,33.5,29.0,,
2004-04-17,17:00:00,-200.0,5.0,-200,17.9,49.9,140.75742490000002,155.07414350000002
2005-05-02,6:00:00,0.9,5.6,150,0.8,69.9,,
2004-09-18,17:00:00,1.5,6.5,100,28.4,28.3,,
2004-10-17,14:00:00,-200.0,12.2,-200,22.0,37.3,,
2004-08-27,8:00:00,2.4,-200.0,69,-200.0,-200.0,,
2004-08-10,10:00:00,5.1,29.5,128,23.2,54.7,,
2004-11-23,19:00:00,11.9,50.6,220,12.4,74.7,,
2004-08-20,13:00:00,-200.0,3.8,-200,35.5,34.9,,
2004-09-26,18:00:00,2.2,7.8,99,21.5,31.4,,
2004-04-25,10:00:00,1.0,2.5,56,16.6,38.6,172.619929,220.90975989999998
2005-03-31,22:00:00,0.8,1.8,72,15.6,47.1,,
2004-01-08,9:00:00,0.8,5.5,36,27.3,52.4,,
2004-05-06,16:00:00,1.9,10.2,92,26.6,47.6,,
2004-09-12,20:00:00,2.6,10.3,124,14.5,45.4,,
2004-04-12,21:00:00,3.1,9.4,124,13.8,76.8,,
2004-10-05,1:00:00,-200.0,3.0,-200,14.9,57.6,122.0942524,68.40270192
2004-09-17,7:00:00,2.4,14.6,99,20.2,55.6,,
2005-05-02,22:00:00,1.1,3.5,157,4.9,43.7,,
2005-02-23,16:00:00,2.3,9.2,224,5.4,75.9,,
